,RunID,final_reward,max_reward,time_to_max_reward_sec,total_duration_sec,mean_policy_loss,mean_value_loss,mean_entropy,final_entropy,max_cpu_usage_percent,mean_cpu_usage_percent,max_ram_used_mb,mean_ram_used_mb,mean_cpu_frequency,max_cpu_frequency,max_gpu_usage_percent,mean_gpu_usage_percent,max_vram_used_mb,mean_vram_used_mb,max_game_cpu_usage_percent,mean_game_cpu_usage_percent,max_game_memory_usage_mb,mean_game_memory_usage_mb,id,os,cpu,physical_cores,system_ram_gb,gpu,GPU_ram_mb,cuda_version,training_type,game_name,batch_size,learning_rate,buffer_size,beta,epsilon,lambd,num_epoch,learning_rate_schedule,normalize,hidden_units,num_layers,vis_encode_type,reward_extrinsic_gamma,reward_extrinsic_strength,keep_checkpoints,max_steps,time_horizon,summary_freq
591,20251130-072045,2.020270586,4.922950268,4.803353786,1300.230835,0.0131573175,0.0214660338,1.9122324442,1.887095451,27.0,8.5732283705,16020.0,15472.2125984252,2267.333252,2267.333252,2.0,0.8818897638,2095.0,2094.0078740157,0.790423334,0.3300691079,0.0,0.0,6439,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,4096,2.3e-05,327680,0.00974,0.174,0.917,4.0,constant,True,512,3,simple,,,5,2000000,512,12000
592,20251130-074239,-0.99940002,4.900000095,4.608103275,75.91957092,0.034183599,0.0079513528,1.9457585413,1.945764661,28.70000076,25.01428604,14329.0,14276.2857142857,2267.333252,2267.333252,3.0,1.1428571429,2095.0,2095.0,0.446695566,0.2885765181,0.0,0.0,6440,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,512,3e-05,10240,0.006758,0.193,0.922,10.0,linear,True,32,3,simple,,,5,100000,512,12000
593,20251130-074406,-0.999979377,4.851599693,3.195187569,44.88512421,0.025341157,0.010106091,1.9456634521,1.944713712,12.10000038,10.2166666985,14410.0,14343.3333333333,2267.333252,2267.333252,6.0,1.8333333333,2095.0,2095.0,0.582657754,0.3672936429,0.0,0.0,6441,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,2.6e-05,81920,0.006195,0.153,0.948,4.0,constant,False,128,2,simple,,,5,100000,128,12000
594,20251130-074503,0.598699927,1.661447048,104.4035873,123.9224014,0.025219238,0.0127669848,1.9165262937,1.886983275,29.79999924,13.3375000207,14337.0,14302.4375,2267.333252,2267.333252,1.0,0.625,2095.0,2095.0,0.474912852,0.3155365894,0.0,0.0,6442,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,0.000106,20480,0.004919,0.201,0.914,5.0,constant,False,128,3,simple,,,5,250000,1024,12000
595,20251130-074725,-0.999640048,4.653000355,62.72013855,145.0869293,0.0218222215,0.112239869,1.9254500807,1.901606083,15.5,9.0785713537,15111.0,14792.6428571429,2267.333252,2267.333252,1.0,0.7142857143,2096.0,2096.0,0.572530687,0.304215129,0.0,0.0,6443,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,4096,0.00017,81920,0.000184,0.221,0.917,8.0,constant,True,512,1,simple,,,5,250000,64,12000
596,20251130-075041,-0.646662116,4.635000229,17.16417885,41.20977783,0.0238665575,0.0640172832,1.9278777988,1.89974463,23.5,20.5166664133,14316.0,14274.5,2267.333252,2267.333252,1.0,0.6666666667,2096.0,2096.0,0.707770705,0.3917964956,0.0,0.0,6444,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,0.000232,20480,0.000812,0.237,0.938,3.0,constant,True,32,1,simple,,,5,100000,256,12000
597,20251130-075134,0.576799989,4.875999928,3.400639772,273.9988403,0.0133103183,0.0211138203,1.9373949476,1.925229073,13.89999962,7.6548387005,15403.0,14968.2580645161,2267.333252,2267.333252,1.0,0.8387096774,2096.0,2096.0,0.492459416,0.3286639044,0.0,0.0,6445,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,4096,0.00011,163840,0.000995,0.181,0.926,4.0,constant,True,256,3,simple,,,5,500000,64,12000
598,20251130-075620,4.259439468,4.647705078,895.2057495,1023.642883,0.017992714,0.1433621656,1.6230870507,1.25047791,23.5,9.128888916,14765.0,14519.4592592593,2267.333252,2267.333252,1.0,0.8074074074,2096.0,2096.0,0.660655558,0.3559923517,0.0,0.0,6446,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,2048,0.00018,81920,0.002484,0.209,0.905,4.0,linear,True,128,3,simple,,,5,2000000,256,12000
599,20251130-081338,4.22153759,4.536319256,381.888916,449.7660828,0.0249832514,0.061014569,1.7260198163,1.507637858,28.0,9.9951922894,14421.0,14343.375,2267.333252,2267.333252,2.0,0.8269230769,2096.0,2096.0,0.76219207,0.29087099,0.0,0.0,6447,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,0.000244,20480,0.002389,0.245,0.906,3.0,linear,True,256,2,simple,,,5,1000000,2048,12000
600,20251130-082124,-0.99966675,0.902093232,43.4709053,515.6925659,0.0122800393,0.0430827802,1.9235422532,1.915121436,28.10000038,8.9825396463,15490.0,15180.880952381,2267.333252,2267.333252,7.0,0.9206349206,2098.0,2097.8253968254,0.58363229,0.3426675217,0.0,0.0,6448,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,4096,3.5e-05,163840,0.002932,0.287,0.934,4.0,linear,True,512,1,simple,,,5,1000000,1024,12000
601,20251130-083011,-0.999616742,0.249876782,139.8770599,306.3483887,0.01773096,0.031522238,1.9405184406,1.936811566,26.70000076,9.8683333792,14830.0,14609.2333333333,2267.333252,2267.333252,1.0,0.8,2099.0,2099.0,0.618711352,0.3348430877,0.0,0.0,6449,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,2048,0.000199,163840,0.005489,0.102,0.905,10.0,linear,True,64,1,simple,,,5,500000,2048,12000
602,20251130-083530,-0.252300054,4.895800114,3.175359488,107.920639,0.016842692,0.010555779,1.9445495129,1.942408681,17.60000038,10.0133334792,14489.0,14399.9333333333,2267.333252,2267.333252,1.0,0.6,2099.0,2099.0,0.549551606,0.3445201594,0.0,0.0,6450,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,2048,4.4e-05,81920,0.006245,0.239,0.936,5.0,constant,False,64,2,simple,,,5,250000,128,12000
603,20251130-083752,-0.786591709,4.832499981,3.226948977,40.8016243,0.018453207,0.0962981505,1.94372198,1.941341162,12.69999981,10.6499999363,14414.0,14372.1666666667,2267.333252,2267.333252,1.0,1.0,2099.0,2099.0,0.495388359,0.3506904208,0.0,0.0,6451,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,2048,0.000157,40960,0.008873,0.12,0.915,3.0,constant,True,64,1,simple,,,5,100000,128,12000
604,20251130-083844,4.430880547,4.626399994,25.59956551,548.5379028,0.0185124131,0.0762976812,1.8344642139,1.614539742,20.79999924,8.2246153942,14444.0,14364.2615384615,2267.333252,2267.333252,4.0,0.8923076923,2100.0,2100.0,0.742781758,0.3348275555,0.0,0.0,6452,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,2048,0.0003,40960,0.00301,0.147,0.934,5.0,constant,True,512,1,simple,,,5,1000000,128,12000
605,20251130-084816,-0.999933481,0.873293221,7.65712595,123.7902222,0.0343686187,0.0128300891,1.8835126712,1.836981058,26.39999962,14.3933333396,14439.0,14344.7666666667,2267.333252,2267.333252,3.0,1.0666666667,2100.0,2100.0,0.493001282,0.3751177943,0.0,0.0,6453,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,512,3.9e-05,20480,0.002153,0.165,0.928,5.0,constant,False,64,2,simple,,,5,250000,1024,12000
606,20251130-085040,-0.999566734,4.449399948,15.58822441,788.6107178,0.0125359412,0.0758121405,1.9255647171,1.889844775,27.29999924,11.5564515822,15439.0,15124.1532258065,2267.333252,2267.333252,2.0,0.9274193548,2101.0,2101.0,0.67547673,0.347921583,0.0,0.0,6454,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,4096,3.1e-05,163840,0.006721,0.143,0.946,10.0,constant,True,32,1,simple,,,5,1000000,512,12000
607,20251130-090401,-0.999400079,0.571254551,23.71274948,70.88878632,0.025003726,0.014403075,1.9451578324,1.942741871,27.79999924,21.9428573327,14579.0,14423.8571428571,2267.333252,2267.333252,9.0,1.7142857143,2101.0,2101.0,0.64359194,0.3639073948,0.0,0.0,6455,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,0.000186,81920,0.00809,0.101,0.917,5.0,constant,True,512,3,simple,,,5,100000,512,12000
608,20251130-090523,-0.999776542,4.526199818,6.907127857,426.8011169,0.0242413868,0.0072297382,1.9454983013,1.945172191,13.5,7.1761904596,14529.0,14425.746031746,2267.333252,2267.333252,1.0,0.8412698413,2103.0,2101.8412698413,0.665197551,0.3454052056,0.0,0.0,6456,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,2e-05,81920,0.009187,0.254,0.921,3.0,linear,False,64,2,simple,,,5,1000000,64,12000
609,20251130-091242,3.233062506,3.715885162,491.7503967,506.8443604,0.025639822,0.0281008185,1.8450201819,1.641471624,26.70000076,9.1401785824,14554.0,14418.5357142857,2267.333252,2267.333252,2.0,0.8214285714,2104.0,2104.0,0.638032258,0.3292946198,0.0,0.0,6457,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,7.2e-05,40960,0.007107,0.205,0.922,4.0,constant,True,256,2,simple,,,5,1000000,1024,12000
610,20251130-092121,2.153419971,3.704757214,364.7538147,392.6678772,0.0342793476,0.0355678403,1.8672410866,1.81460011,27.0,13.1366666872,14475.0,14353.15,2267.333252,2267.333252,1.0,0.7666666667,2104.0,2104.0,0.580912828,0.3084200687,0.0,0.0,6458,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,512,0.000162,10240,0.002873,0.165,0.901,10.0,linear,False,512,1,simple,,,5,500000,1024,12000
611,20251130-092812,-0.186600074,4.966599941,4.929475784,211.9557648,0.0336705665,0.0069213279,1.8352185865,1.815278769,29.5,15.4387096743,14330.0,14249.0967741935,2267.333252,2267.333252,1.0,0.8064516129,2104.0,2104.0,0.613363743,0.310301628,0.0,0.0,6459,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,512,0.000123,20480,0.002096,0.26,0.914,3.0,linear,True,64,2,simple,,,5,500000,256,12000
612,20251130-093157,-0.131938547,0.298676789,7.685633183,69.1967926,0.0341883427,0.0186157167,1.9361715912,1.927699089,24.60000038,13.6500000553,14373.0,14280.0,2267.333252,2267.333252,1.0,0.6666666667,2104.0,2104.0,0.357611626,0.2820599822,0.0,0.0,6460,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,512,3.7e-05,20480,0.004365,0.219,0.925,8.0,linear,True,128,3,simple,,,5,100000,1024,12000
613,20251130-093320,2.49326086,2.769247532,1072.075439,1548.600952,0.012446112,0.0742081006,1.7446147279,1.62925756,25.79999924,9.1837301991,15219.0,15052.1626984127,2267.333252,2267.333252,4.0,0.9047619048,2105.0,2105.0,0.661836326,0.3423650622,0.0,0.0,6461,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,4096,7.9e-05,81920,0.000734,0.23,0.913,10.0,linear,True,64,1,simple,,,5,2000000,1024,12000
614,20251130-095922,4.944342613,4.959010601,1175.737549,1180.427734,0.024540335,0.2308306958,1.1148725403,0.612033188,20.70000076,6.8674496692,14437.0,14276.3523489933,2267.333252,2267.333252,3.0,0.7751677852,2105.0,2105.0,0.677246392,0.2844842584,0.0,0.0,6462,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,5.8e-05,20480,0.006689,0.244,0.925,4.0,constant,False,512,2,simple,,,5,2000000,64,12000
615,20251130-101921,-1.000000119,-0.086333454,7.514024734,70.10861969,0.0232435997,0.0092675247,1.9310291528,,27.60000038,16.6857142451,14345.0,14278.3571428571,2267.333252,2267.333252,3.0,1.0714285714,2106.0,2106.0,0.516812503,0.41975252,0.0,0.0,6463,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,8e-05,20480,0.008208,0.288,0.931,8.0,linear,False,256,1,simple,,,5,100000,2048,12000
616,20251130-102044,0.060479976,4.510200024,14.09552002,134.8522797,0.017677866,0.0411149385,1.9395917824,1.932801366,18.10000038,12.3333333967,14524.0,14399.7333333333,2267.333252,2267.333252,1.0,0.8,2108.0,2107.0,0.473526537,0.3305371546,0.0,0.0,6464,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,2048,0.000288,81920,0.002745,0.199,0.93,8.0,linear,True,32,1,simple,,,5,250000,128,12000
617,20251130-102309,-0.999800086,4.679800034,4.654491425,31.71303749,,,1.9449957079,1.94500792,25.39999962,23.0999997467,14480.0,14352.8333333333,2267.333252,2267.333252,1.0,0.5,2108.0,2108.0,0.768154144,0.3784678579,0.0,0.0,6465,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,4096,0.00014,163840,0.000599,0.222,0.916,3.0,constant,True,512,1,simple,,,5,100000,512,12000
618,20251130-102352,2.703740835,3.946265221,1500.33252,1504.302246,0.0260204204,0.0703776028,1.2022474918,0.876299798,29.39999962,10.1209302245,14470.0,14346.7015503876,2267.333252,2267.333252,10.0,0.8720930233,2108.0,2108.0,0.672067523,0.2856491806,0.0,0.0,6466,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,0.000207,20480,0.008446,0.287,0.925,8.0,constant,False,256,3,simple,,,5,2000000,2048,12000
619,20251130-104919,-0.999450028,4.508399963,37.47406387,205.4928894,0.0175427052,0.0128442306,1.9262550953,1.90715611,15.60000038,8.173333438,14482.0,14380.2666666667,2267.333252,2267.333252,4.0,0.9333333333,2108.0,2108.0,0.738741398,0.3364191851,0.0,0.0,6467,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,2048,0.000223,81920,0.002887,0.133,0.94,3.0,constant,True,32,2,simple,,,5,500000,64,12000
620,20251130-105311,-1.000000119,0.228969127,58.02470779,58.02470779,0.023473732,0.003711479,1.945634079,,26.70000076,14.7625003149,14479.0,14382.5,2267.333252,2267.333252,1.0,0.875,2108.0,2108.0,0.596779764,0.417232725,0.0,0.0,6468,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,0.000204,81920,0.007216,0.182,0.903,3.0,linear,False,512,3,simple,,,5,100000,1024,12000
621,20251130-105421,0.397849977,4.870399952,4.722335815,55.75576782,0.019835962,0.0510101545,1.9404692121,1.932593465,26.70000076,23.1285713743,14365.0,14301.0,2267.333252,2267.333252,1.0,0.8571428571,2109.0,2109.0,0.78723079,0.4157415037,0.0,0.0,6469,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,2048,0.000227,40960,0.001815,0.118,0.901,5.0,constant,True,512,1,simple,,,5,100000,512,12000
622,20251130-105528,4.738172531,4.895366192,982.9889526,1027.811646,0.0179757893,0.2375329544,1.5291227862,1.147024155,26.60000038,8.4859712158,14763.0,14527.5251798561,2267.333252,2267.333252,2.0,0.8165467626,2111.0,2110.6474820144,0.747251928,0.3609029806,0.0,0.0,6470,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,2048,0.000197,81920,0.007287,0.234,0.923,4.0,constant,False,256,2,simple,,,5,2000000,1024,12000
623,20251130-111308,-0.437694788,4.692800045,3.265660048,585.9794922,0.0131875715,0.0274892727,1.9267350134,1.909850478,22.5,7.9095238088,15468.0,15121.6507936508,2267.333252,2267.333252,5.0,0.9523809524,2112.0,2112.0,0.565097511,0.3435201732,0.0,0.0,6471,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,4096,0.000213,163840,0.007736,0.123,0.941,4.0,linear,True,512,2,simple,,,5,1000000,128,12000
624,20251130-112306,-0.217585787,4.671999931,3.310117722,314.374115,0.0354011796,0.0101935499,1.912042987,1.870632768,16.79999924,7.938709705,14408.0,14310.935483871,2267.333252,2267.333252,5.0,1.0967741935,2112.0,2112.0,0.533503473,0.2964367776,0.0,0.0,6472,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,512,0.000255,40960,0.004782,0.11,0.912,8.0,linear,False,32,2,simple,,,5,500000,64,12000
625,20251130-112848,-0.626533389,4.985199928,4.889637947,70.97954559,0.011877321,0.149371162,1.9435489475,1.939655423,22.10000038,17.8666669517,14922.0,14459.3333333333,2267.333252,2267.333252,1.0,0.6666666667,2112.0,2112.0,0.434749335,0.2942774249,0.0,0.0,6473,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,4096,8.7e-05,81920,0.008389,0.282,0.901,10.0,constant,True,32,1,simple,,,5,100000,256,12000
626,20251130-113011,-0.124784708,1.646028519,7.634625435,148.5153046,0.024358504,0.01682858,1.9363250956,1.930036664,27.10000038,12.9633333208,14478.0,14327.1,2267.333252,2267.333252,2.0,0.8666666667,2112.0,2112.0,0.607227862,0.3087901523,0.0,0.0,6474,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,5e-05,20480,0.005107,0.149,0.915,8.0,linear,False,64,2,simple,,,5,250000,2048,12000
627,20251130-113304,2.604533195,2.604533195,151.0476685,151.0476685,0.035203562,0.011658336,1.9223106644,1.902708292,18.89999962,11.3133332888,14478.0,14414.9333333333,2267.333252,2267.333252,6.0,1.0666666667,2113.0,2113.0,0.422499806,0.2806274604,0.0,0.0,6475,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,512,4.6e-05,40960,0.002889,0.19,0.942,5.0,linear,True,512,2,simple,,,5,250000,128,12000
628,20251130-113546,-0.80693078,4.772000313,3.35275197,64.59435272,0.0346210102,0.0675708848,1.9392076581,1.928913593,28.60000038,15.7999999996,14315.0,14287.4,2267.333252,2267.333252,1.0,0.4,2114.0,2114.0,0.275972426,0.1958502754,0.0,0.0,6476,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,512,4.9e-05,10240,0.007481,0.224,0.913,8.0,constant,True,32,1,simple,,,5,100000,64,12000
629,20251130-113702,4.853842258,4.94137001,417.0343628,471.7070923,0.0253586213,0.2165732317,1.5254205385,1.06776464,25.79999924,9.8382352942,14580.5,14434.2941176471,2267.333252,2267.333252,2.0,0.8235294118,2117.0,2116.3235294118,0.649147391,0.3099725078,0.0,0.0,6477,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,0.000244,20480,0.002389,0.245,0.906,3.0,linear,True,256,2,simple,,,5,1000000,2048,12000
630,20251130-114507,-0.999600053,4.858200073,3.458529949,253.0796051,0.015112238,0.01539349,1.9442948626,1.941343546,16.5,8.7870967465,15384.0,14967.4193548387,2267.333252,2267.333252,2.0,0.8709677419,2118.0,2117.3548387097,0.544157505,0.3345490267,0.0,0.0,6478,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,4096,0.000132,327680,0.007144,0.117,0.906,5.0,constant,True,256,3,simple,,,5,500000,64,12000
631,20251130-114937,4.93841362,4.97986269,1449.362183,1591.147339,0.0351881808,0.1065836858,0.6281195802,0.243621051,57.09999847,7.7719744922,18435.0,14925.7866242038,2267.333252,2267.333252,17.5,2.0318471338,2487.5,2127.5605095541,0.661077738,0.2177951153,0.0,0.0,6479,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,512,0.000226,10240,0.00843,0.281,0.917,5.0,linear,False,512,3,simple,,,5,2000000,64,12000
632,20251130-121630,4.437421322,4.902076721,1260.298828,1541.835571,0.0259506852,0.2006697869,1.7651181727,1.515025496,37.29999924,7.6626922773,21643.0,20641.4538461538,2267.333252,2267.333252,30.0,11.3730769231,4011.0,3666.2884615385,1.220351815,0.4228545279,0.0,0.0,6480,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,0.0001,81920,0.007019,0.205,0.94,4.0,linear,True,512,2,simple,,,5,2000000,1024,12000
633,20251130-124228,2.057399988,4.575000286,45.85545731,133.0328522,0.0265184794,0.0194405,1.8485067487,1.755223751,20.5,9.8999999048,20076.0,19994.0666666667,2267.333252,2267.333252,19.0,12.6,3947.0,3905.9333333333,0.636340499,0.4034945301,0.0,0.0,6481,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,0.00023,20480,0.004401,0.28,0.911,3.0,constant,False,128,1,simple,,,5,250000,128,12000
634,20251130-124502,4.217178822,4.799650192,6.839194775,310.177124,0.0252174029,0.050226963,1.7942363227,1.546734571,14.5,7.3419354885,20076.0,19866.4193548387,2267.333252,2267.333252,23.0,13.8709677419,3886.0,3875.8064516129,0.812275708,0.3381329274,0.0,0.0,6482,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,0.000261,20480,0.006922,0.254,0.918,3.0,linear,True,256,3,simple,,,5,500000,256,12000
635,20251130-125032,0.219471321,1.987482309,575.7700195,657.5257568,0.0255346231,0.0129437655,1.8776709121,1.868889332,23.5,7.6153845649,20060.0,19144.1730769231,2267.333252,2267.333252,33.0,8.2307692308,3880.0,3231.6346153846,0.726400137,0.3809680525,0.0,0.0,6483,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,1024,0.000146,81920,0.008544,0.265,0.937,5.0,linear,True,128,2,simple,,,5,1000000,1024,12000
636,20251130-130142,0.603690922,4.913599968,3.932812214,187.1773376,0.0362235606,0.0207530414,1.9210874438,1.901837587,16.89999962,8.2666666509,18789.0,18666.4666666667,2267.333252,2267.333252,3.0,1.5333333333,2903.0,2835.8666666667,0.550896883,0.3069048844,0.0,0.0,6484,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,512,0.000242,40960,0.007924,0.162,0.946,10.0,constant,False,128,2,simple,,,5,250000,64,12000
637,20251130-130526,0.300174892,4.60340023,53.24618149,256.4028931,0.0175955285,0.0167794582,1.9454539608,1.945200324,15.19999981,8.6032258388,19082.0,18731.5806451613,2267.333252,2267.333252,15.0,1.7741935484,2757.0,2743.5161290323,0.760083914,0.35170783,0.0,0.0,6485,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,2048,9.9e-05,40960,0.008718,0.254,0.931,4.0,linear,True,32,3,simple,,,5,500000,128,12000
638,20251130-130955,2.650717497,4.840600491,16.26633835,997.8189087,0.0137961402,0.0195318669,1.8687086781,1.784412265,32.20000076,8.7015872835,20280.0,19777.9682539683,2267.333252,2267.333252,36.0,2.8571428571,2761.0,2747.0793650794,0.638630867,0.3366825483,0.0,0.0,6486,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,PushBlock,4096,0.000245,81920,0.0042,0.237,0.925,10.0,linear,True,256,3,simple,,,5,1000000,64,12000
